fpl_id,review_id,Name,Pos,Value,30_Pts,30_xMins,31_Pts,31_xMins,32_Pts,32_xMins,33_Pts,33_xMins,34_Pts,34_xMins,35_Pts,35_xMins,36_Pts,36_xMins,Team
655,655,Brooks,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
656,656,Hackford,F,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
666,666,T.Davies,M,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
693,693,Thomas,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Sheffield Utd
730,730,Oné,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
731,731,Buyabu,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Sheffield Utd
759,759,Peck,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
822,822,Blacker,F,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
823,823,Arblaster,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Sheffield Utd
827,827,Sasnauskas,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Sheffield Utd
828,828,Curtis,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Sheffield Utd
491,491,Austin,G,3.9,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
494,494,Bryan,M,4.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Spurs
496,496,Dier,D,4.2,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
498,498,Forster,G,3.8,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
500,500,Kane,F,12.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Spurs
502,502,Lloris,G,4.7,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
505,505,Ndombele,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Spurs
507,507,Perišić,D,4.7,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
510,510,Rodon,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
512,512,Sánchez,D,4.4,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
514,514,Sessegnon,D,4.4,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
517,517,Spence,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
518,518,Tanganga,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
521,521,Whiteman,G,3.9,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
702,702,Phillips,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Spurs
722,722,Donley,F,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Spurs
754,754,Yago Santiago,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Spurs
529,529,Coventry,M,4.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
531,531,Downes,M,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
533,533,Fabianski,G,4.2,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,West Ham
537,537,Kehrer,D,4.2,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,West Ham
538,538,Mubama,F,4.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
541,541,Scamacca,F,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
543,543,Vlašić,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
647,647,Anang,G,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,West Ham
773,773,Orford,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
774,774,Casey,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,West Ham
784,784,Scarles,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,West Ham
785,785,Marshall,F,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
829,829,Earthy,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,West Ham
351,351,Doyle,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
546,546,Bentley,G,3.9,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
547,547,Bolla,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
549,549,Chiquinho,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
550,550,Cundle,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
554,554,Guedes,M,5.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
555,555,Hodge,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
556,556,Hoever,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
560,560,J.Otto,D,4.3,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
561,561,Jordão,M,4.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
564,564,King,G,3.9,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
571,571,Šarkić,G,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
574,574,Boubacar Traore,M,4.3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
698,698,González,M,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
704,704,Fraser,F,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
749,749,Whittingham,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
750,750,Chirewa,M,4.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
751,751,Hubner,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
769,769,Hesketh,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
770,770,Barnett,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
787,787,Griffiths,M,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
788,788,Mosquera,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
800,800,N.Lemina,M,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
832,832,Okoduwa,D,4.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,,90.0,Wolves
836,836,Chiwome,F,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,Wolves
